"","S1.CEL.gz","S2.CEL.gz","S3.CEL.gz","S4.CEL.gz","S5.CEL.gz","S6.CEL.gz","S7.CEL.gz"
"MIR124-2HG",4.48866579283577,4.26662181934998,4.46963613540589,4.41349804616941,4.46963613540589,4.4176408423209,4.52525734600179
"STK4-DT",5.73544197216063,6.31876011263052,5.51769596110005,5.73544197216063,5.51419912874332,5.61287336899158,5.94259197141969
"GSG1L",6.44815223340341,6.26634924813317,6.26104325691936,6.47790687271848,6.58441561807765,6.48674809370949,6.64538134725543
"LYG1",5.54152321298282,5.66407345398973,5.47183804453345,5.66407345398973,5.83616695335316,5.68825736940628,6.15505430679423
"C1orf87",3.24370224827832,3.00390052048862,3.24370224827832,3.41688708618913,3.30349760085565,3.10092556441339,3.24370224827832
"TOGARAM2",5.68825736940628,5.06528874941764,5.53598892567027,5.56742057386098,6.45043530191075,5.97690368712939,5.65886646789125
"ID2-AS1",6.52342589317297,5.90737715423563,6.42803304232505,6.56913684351719,6.52342589317297,6.76995921507722,6.65943858117127
"LRRC2-AS1",3.21263424806468,3.11523902056533,3.21263424806468,3.33431017097204,3.21263424806468,3.21263424806468,3.45217105047352
"SLITRK1",2.95558061549744,2.98851471044006,3.07217597928845,2.98851471044006,2.93901632855326,3.08075425778783,3.15298225676423
"C3orf80",6.34946815831779,5.4823839977394,7.83824881495386,5.19823467188903,7.17266700593537,4.97144734854626,6.8313703476405
"CCDC78",4.75462735570114,4.70332212993836,4.64333758770987,5.12089520303282,4.8747856624557,4.79859843763656,5.02460886708864
"CLIP1-AS1",4.29428978001555,4.21832308213203,3.98767838578218,4.33841098222201,4.35237063344673,4.22487818286481,4.46963613540589
"RASGEF1C",5.23123212761481,4.90225483644447,5.25840852005645,4.79964004301774,5.26214089602329,5.10476964819899,5.32888872353876
"CENPVL1",3.24302406410906,5.38710295252187,3.4588965402638,3.34918320094812,3.44524186492565,3.4588965402638,3.80827417387746
"CENPVL2",3.24302406410906,5.38710295252187,3.4588965402638,3.34918320094812,3.44524186492565,3.4588965402638,3.80827417387746
"FAM236A",4.99963412151475,4.97060119570166,4.96328871860751,5.12893130622529,5.27665884047811,5.35440263319384,5.11292708166091
"FAM236B",4.99963412151475,4.97060119570166,4.96328871860751,5.12893130622529,5.27665884047811,5.35440263319384,5.11292708166091
"LHFPL3",3.74028559238679,3.72686483071295,4.0632675471011,3.67862423677621,3.83894777680106,4.43722822727972,4.41478431712736
"IQCF2",5.21467713427773,5.21467713427773,5.16624850823883,5.25372905840284,5.22033624114019,5.01913859363644,5.29492502471317
"LINC01233",2.5697978199695,2.64506084863012,2.48059330230595,2.66796660399253,2.62048930357553,2.64506084863012,3.04124598612933
"RIPPLY2",5.13480923485547,4.80370620190939,5.1713380647144,5.025387494283,5.36395423679353,5.13480923485547,5.05586931677782
"MAP3K5-AS1",4.29428978001555,4.29428978001555,4.29428978001555,4.00406139295042,4.29428978001555,4.29428978001555,4.40567313424563
"LINC01943",6.34479372227334,6.19030811200298,6.1783141833601,6.0190005559235,7.23601782626747,6.29551167391381,5.37330134883873
"SOCAR",6.34479372227334,6.19030811200298,6.1783141833601,6.0190005559235,7.23601782626747,6.29551167391381,5.37330134883873
"UCMA",4.72467660130643,4.71152764968361,4.70196445902514,4.74697714634174,4.69431424966574,4.89992991972537,5.00208379563457
"DMRTC2",2.45870176181331,2.52785833817689,2.52785833817689,2.51271412249446,2.58445567798979,2.44430621248618,2.60187105678553
"TTC16",4.30178855162118,4.50517986067931,4.09178529047108,4.7230932359284,4.55046320634449,4.50517986067931,4.37962287377523
"FUT8-AS1",4.40632122211401,4.77733949798243,3.9515929192545,4.97132852964313,4.86994480330913,5.1954199095332,4.47507358296792
"C12orf56",5.08162495441955,5.77280392177432,3.84272496108348,6.49400240670869,4.00320081814139,4.84992253290073,5.37368265880132
"EFCAB13-DT",3.67862423677621,3.67862423677621,3.61962713690835,3.67862423677621,3.90541156011898,3.67862423677621,3.56725866335491
"C19orf18",5.15808169118251,5.15808169118251,5.15808169118251,5.15808169118251,5.18439781768146,5.15808169118251,4.77612753129896
"FBXO43",4.73154480410521,4.73154480410521,4.61080581019789,4.5966612778342,4.76143714648355,4.85052261638881,5.15243669642454
"TEX29",4.4988484792887,4.36942490660587,4.21598919763155,4.32071290412286,4.67072315252614,4.36942490660587,4.81436201885636
"LINC00494",5.66407345398973,5.40047103733315,5.66407345398973,5.45912164508559,5.71500605273395,5.7043600040876,5.85133163618461
"LINC01561",6.62087807469974,6.50195046239709,6.76805707756348,6.68979280580344,6.76805707756348,6.87217106005555,7.02059064547263
"LINC01719",5.69071901664445,6.0880940937511,6.4140854239599,6.24302392932705,5.65976416269842,5.95704276080775,6.36405090211963
"C17orf67",5.97887047171122,5.93406470031715,5.93406470031715,5.93406470031715,5.99532456712683,5.80713138342525,5.93406470031715
"IQCF4P",2.37040896684583,2.18712427186196,1.95704443558207,2.0948847245142,2.18712427186196,2.18712427186196,2.38122884083851
"ATP6V1FNB",4.46963613540589,4.50321789220948,4.40387525333252,5.46156855499061,4.79964004301774,4.39049300847801,4.56631732941897
"H1-7",6.34816057168216,5.78113211028506,6.14666472355039,6.03626850019389,6.47337283387837,6.281421988368,6.55563616834407
"CAPZA3",2.42083357240157,2.37049597085428,2.42083357240157,2.42083357240157,2.44755559077388,2.42083357240157,2.29146904876818
"CFAP210",4.03202920261405,3.86439794559438,3.77969002683372,4.03202920261405,4.08217971720541,4.03202920261405,4.04544136284558
"C4orf47",3.89397080243152,4.07047853362784,3.67862423677621,3.841758894893,3.841758894893,3.841758894893,3.90499639050405
"LRRC34",2.98851471044006,3.70570269949556,3.03237504572603,3.67862423677621,2.71067313858585,2.76878271251038,2.76878271251038
"RHOXF2",4.7717759313515,4.66484656583585,4.6971273552104,4.58770561463793,4.79964004301774,4.55164721693052,4.94823491329232
"RHOXF2B",4.7717759313515,4.66484656583585,4.6971273552104,4.58770561463793,4.79964004301774,4.55164721693052,4.94823491329232
"LINC03006",4.00301481450284,3.82082531960001,4.0107517230511,4.00301481450284,3.98645052755867,4.00301481450284,4.51872771653896
"EVPLL",6.83999424793438,6.46836151191536,6.53292964636177,6.67825273426379,6.92289556104276,6.65587736696132,6.95959732418937
"HACD4",2.98851471044006,2.82389235016219,3.01838496474534,2.96584254412822,2.98851471044006,2.98851471044006,3.27922377168575
"CCDC182",6.52745436803593,6.33204106671805,6.48529261600167,6.58422939804985,6.66754978657847,6.62211755314618,6.80812064235864
"LINC00964",2.40399807256304,2.2387080255959,2.23062800373396,2.32820740312801,2.32820740312801,2.4474454956748,2.32820740312801
"BOLL",4.1303296326746,4.15024629197945,4.34787197862878,4.41599728687698,4.34787197862878,4.34787197862878,4.74697714634174
"C2orf49-DT",5.73930523998851,5.55988039282278,5.73930523998851,5.73930523998851,5.8705670525546,5.73930523998851,5.73930523998851
"UBQLNL",5.0626478370513,4.82166851098027,4.64944778426866,4.82089760962041,4.81499754868721,4.99663077053326,5.17529509120039
"MNX1-AS1",5.4676188188565,6.95516456975427,4.43600251275125,6.62506017049235,4.64241265699968,5.08125504913045,5.71988461113247
"CCER1",5.66325849744152,5.5367881170708,5.29561477819151,5.46008232451568,5.19201332580116,5.47772385604333,5.56979566383137
"TRIM63",4.87043177738787,5.09009654441247,4.79462942065334,5.05568258928451,5.23712665429582,4.79211342330672,5.41635377209884
"LINC03007",4.35476715524272,4.3228324228483,4.61885748409305,4.61885748409305,4.85052261638881,4.54059094640733,4.61885748409305
"C17orf99",4.48399781181828,4.44777455527584,4.37890664622879,4.15129986467565,4.60445267680756,4.65508834715599,4.96705888447192
"ODAPH",2.6140011879933,2.52479667032975,2.6140011879933,2.6140011879933,2.63763412416394,2.6140011879933,2.79529062485841
"LINC00582",5.5101021282305,5.23842167291733,5.14467717224958,4.86535262809501,6.20090355334816,6.1817923414294,5.60946828224139
"EIF2AK3-DT",4.72004733033592,5.446300442783,5.25840852005645,5.54304258625366,5.25840852005645,5.55632133612146,4.76881515377411
"DPP3-DT",6.94664799984981,6.71724536084419,6.67591343601158,6.96733211082783,6.83463196733517,6.59896760953749,6.98368754404904
"TMEM217",4.23980930537532,4.21095078201188,3.97149045558747,4.53279778338585,4.81834662691988,4.3595706018818,4.3595706018818
"TMEM217B",4.23980930537532,4.21095078201188,3.97149045558747,4.53279778338585,4.81834662691988,4.3595706018818,4.3595706018818
"CATSPERD",3.28771229385585,2.8925986622842,3.22226042961454,3.01659741187503,3.13307922231767,3.35553221621488,3.19795250178551
"CEP83-DT",5.76227008801493,5.78916749041265,5.59913542989814,5.76227008801493,5.88489897144809,5.86873425895974,5.76227008801493
"LSMEM2",6.77373126843235,6.38401332799967,6.69301709778716,6.30236713868882,6.77622331909869,6.86558044221777,6.8578730842379
"LSAMP-AS1",6.61324925333865,6.23707890131466,6.21361799768736,6.19402999502965,6.52227328797958,6.28524173307653,6.28524173307653
"ENO1-AS1",4.14907984675938,5.00454777016564,3.85698602063021,4.0632675471011,4.0632675471011,4.34587412558438,3.85698602063021
"LINC01833",5.72011450442029,5.31835038725985,5.12893130622529,5.5541584595792,5.90045215419659,5.72772048665306,5.66438251167037
"IL34",7.6448918687325,7.5572940240147,7.56557331375502,7.67236398186731,7.83750634439602,7.69056860032643,7.99838947083543
"FAM230C",2.51623358025527,2.28292549309489,2.51623358025527,2.51623358025527,2.59964053568482,2.55420830225253,2.55879141845597
"MRFAP1P1",5.90629022592881,6.30613373112638,6.20514736005519,6.18115727336892,6.33791510189061,6.13129256770511,6.34972885883505
"SYNDIG1L",6.06263148825943,5.94063414484918,5.78413461460651,6.02404196483974,6.20571050796295,6.1135286817087,6.03800161606446
"ZNF649-AS1",4.85052261638881,4.65408450510752,4.85052261638881,4.6800597689985,5.05646771252002,4.85052261638881,4.85052261638881
"INSC",6.97324781457631,6.77226420099149,6.5762181962415,6.47536110844574,5.22635695771663,6.73324015898572,6.35772419279334
"ZNF347",2.84714167864067,3.14829620493075,2.98851471044006,2.37440537380229,2.37440537380229,2.86884168495126,2.84459715603418
"LAMTOR5-AS1",4.97869905725355,6.02121564023119,4.0632675471011,5.42751386071268,4.23089880412077,5.05026099594127,5.08090675292732
"ACTR3-AS1",4.36801594660289,3.61145699681377,3.95171548375708,3.86025323104518,5.18399849690818,4.11937544812527,3.64772858864564
"FOXA1",2.64997546829906,2.76481688632632,3.07217597928845,2.90696716733346,2.24665291310183,2.5497839770239,2.79235262678174
"UVRAG-DT",4.28407447348658,4.30610294144911,4.28407447348658,4.16175128036329,4.4829440749933,4.28407447348658,4.28407447348658
"BPIFA2",4.66793891778993,4.67634982322623,4.8008561385802,4.83592787632769,4.98397771903535,4.83592787632769,4.92670201430275
"LINC01913",4.83806467746749,4.452043627285,4.72511435921055,4.74697714634174,4.72511435921055,4.69168613145766,4.58510472458837
"LINC02924",4.48425423164121,4.61781112605788,4.07830392201879,4.70795226161159,4.15477738762577,4.40840924957437,4.48425423164121
"CSPG4BP",4.75462735570114,4.67955651439117,4.64324400147106,4.58513808517935,4.79198805912968,4.75462735570114,4.94345940408298
"KRT77",4.54887172421927,4.35476715524272,4.54887172421927,4.54887172421927,4.5856100785791,4.58915827431714,4.68994026403188
"RIIAD1",7.75828623164423,8.11963724320503,7.08433654624874,6.43532560197689,6.77937092074732,7.08433654624874,7.08433654624874
"SCARNA2",7.49178355468108,6.72195706109242,5.8673021444427,7.40171811914295,7.15926793963222,7.61442626962769,6.86126632202892
"HSD11B1-AS1",5.80518471781541,5.68825736940628,5.45554811467912,5.39431043667569,5.81417167337126,5.68825736940628,5.84187700646612
"CCDC83",2.46973085034525,2.18712427186196,2.18712427186196,2.3041829281573,2.09791975419842,2.0948847245142,2.47157625570703
"FBN1-DT",3.47671115204516,3.01197520610219,3.22661555461796,3.15146940615495,3.24802695865962,3.43023180836642,3.38402519657291
"NKILA",5.94398582719578,6.86142241646618,5.74966736309348,5.94398582719578,6.12640050681543,5.79258983291246,5.79942339835576
"NEK5",3.51247043906524,3.90503897372446,3.220766182272,4.08253919980999,3.05447856283718,3.35478255777174,3.26254301042397
"LNCARSR",5.51429934783253,5.49965951849434,5.55155498027373,5.63533677112303,5.71101252214092,5.75083335780541,5.7060107889299
"HOXB-AS1",5.06769398409552,4.4880645397888,5.06769398409552,4.65097566623444,5.62702004727651,4.95936484490754,5.79775253762507
"CCDC196",2.27805688853665,2.05126956519387,2.05126956519387,2.12816222934142,2.17876201577579,2.05126956519387,1.95903001784611
"MORN3",5.63200376362059,6.82316670709226,5.54926320120258,5.63200376362059,5.8108076104132,5.58392735703086,5.66813236398937
"MIR3152",3.16459216930323,3.39830146984284,4.18040635856869,3.12782071301872,3.54879171355709,3.39830146984284,3.43818680656149
"PHKA1-AS1",3.45839607816482,2.73610451181277,2.95770717204497,3.04863978871966,3.04863978871966,3.08671994409971,3.04863978871966
"FSD2",5.17897830333981,5.04409203650006,5.25794421996631,5.27845240450168,5.38543667054823,5.13480923485547,5.83865081970251
"LINC00853",4.75462735570114,4.75462735570114,4.46037690513979,4.75462735570114,4.56557269086995,4.90575678791086,5.05548301469923
"NEK10",4.85052261638881,4.85052261638881,4.74666509724777,4.98784073904197,4.74666509724777,4.85052261638881,4.85052261638881
"GPHA2",6.26887557771958,5.89979457669664,6.17438164961254,6.18862847796899,6.58805293556218,6.26840764561121,6.26840764561121
"FAM238B",5.81629408513404,5.54110444736203,5.79972733140354,5.81629408513404,5.96809932635154,5.89871873402391,5.81629408513404
"C10orf71-AS1",3.67862423677621,3.57169487126056,3.44854440049631,3.95125631614985,3.67862423677621,3.67862423677621,3.67862423677621
"KCNQ1OT1",5.71846922165518,5.31138916033941,5.47184475197069,5.48626692309607,5.45445452480643,5.62764650764446,5.66813236398937
