"","S1.CEL.gz","S2.CEL.gz","S3.CEL.gz"
"RNASEH2CP1",5.76946320350919,5.74204427380603,5.74204427380603
"PHRF1",7.36417222963754,7.30453656840044,7.43484909942318
"GAPDHP73",8.92737171852785,8.53166006536871,8.48549175654898
"H2AC5P",5.27704625048528,5.27704625048528,5.27704625048528
"TRAV17",4.38813659436626,4.57559295402603,4.03987022299854
"ARL16",7.58056859866062,7.35463121101661,7.69721402309158
"SLC38A5",9.40318845426713,6.52394655022437,10.5119709045517
"GALM",7.92928347649827,8.17367445680536,7.4722914691744
"BCDIN3D",6.66887745559505,6.66887745559505,6.66887745559505
"TLCD4",8.69554636033319,9.7081917989714,8.1176403157722
"LDLRAD3",8.10895718492667,7.51927257676175,8.10895718492667
"ABHD13",7.72621450546998,7.61562476549796,7.72621450546998
"TMEM200A",9.22617442765288,7.56032873511075,9.97413276760762
"RBM24",3.51344399137147,3.84603097084491,3.68526018925251
"DIS3L",7.76421098875296,8.18528576865461,8.62968079642162
"ZBED5-AS1",8.1282254405383,8.35384660562636,8.25620615801218
"ILF3-DT",6.8212356650247,5.94985856830705,6.93171611121477
"WDR89",5.9155664005031,5.9155664005031,6.38801528358479
"LIN9",4.95134953502984,4.94359959341485,5.35593337855683
"XIRP1",6.54560048426751,6.54560048426751,6.54560048426751
"SLC2A12",4.98253700080902,5.14593168968467,4.83486620375139
"ZNF792",5.63196858002377,5.67885969670143,6.17253361100704
"RAB12",4.20876453353852,4.20876453353852,4.36814891208928
"PIH1D2",3.83581593951151,3.83581593951151,3.83581593951151
"SHLD1",6.5971558127922,6.32942923952513,6.81691761970765
"DNAAF10",8.68795695011873,8.47648459211282,8.68795695011873
"TRIM65",7.96626200908769,7.96626200908769,7.96626200908769
"LINC01106",6.83642673486223,6.74706685842041,6.89417643086682
"LINC01123",6.83642673486223,6.74706685842041,6.89417643086682
"PRAG1",7.55777866967683,7.65246031419717,7.49540693681749
"C4orf46",6.97823197782317,7.04368929115875,7.47640434731249
"BICDL2",7.89032638880102,8.20985685947735,8.56328549705317
"LEO1",7.69846791437168,7.87906936493328,8.18423579181979
"CMTM8",9.37827146402638,8.32230133061128,8.7431346565277
"SNORD3B-2",6.56096196936921,8.12494567967398,6.12044694614217
"SNORD3A",6.56096196936921,8.12494567967398,6.12044694614217
"SNORD3D",6.56096196936921,8.12494567967398,6.12044694614217
"SNORD3B-1",6.56096196936921,8.12494567967398,6.12044694614217
"SNORD3C",6.56096196936921,8.12494567967398,6.12044694614217
"MAML2",6.74706685842041,7.5261203873471,7.14479489086065
"LRR1",9.17017337840391,8.75571278725511,9.84352769248366
"CHAC2",7.84527582715141,7.61067573913064,8.61624053493716
"TAF3",6.49318144765475,6.32718065827783,6.97432858133422
"ZNF542P",3.910821043344,4.90282784623126,4.08990585582067
"EIF3J-DT",6.48246495136108,6.94063171716094,6.94281789696554
"MIGA1",7.81003256615213,7.50993201323861,7.41656508555622
"FLVCR1-DT",6.29286863944828,7.23151715730272,6.42765718972573
"MIR103A2",7.24897328338299,7.01337255666592,7.06338929657382
"EMSY-DT",7.27689485037067,7.25219386804938,6.70719612345301
"GNGT2",6.08941291551142,6.08941291551142,5.92189151524996
"MARVELD2",10.0338635090655,9.05369820920988,9.64968984512046
"ZBTB8A",7.78894582846087,8.54335202836983,8.37537581727233
"KRTCAP3",9.74665337250746,9.74665337250746,9.74665337250746
"FAM111A-DT",7.4784263487336,8.01541206222187,7.64328536755803
"RNF183",7.16406348650824,7.31798632663022,7.42215435741431
"RASSF8-AS1",4.61852867272461,4.61852867272461,4.61852867272461
"FBXO27",6.08941291551142,6.01021972587378,6.01021972587378
"TOX-DT",5.10952485022382,5.32247186206883,5.10952485022382
"LINC01003",9.66053213469593,8.99270083223835,8.64243927079774
"GBP4",6.1128034367966,5.68501104996767,5.62223969024948
"TYW5",7.11633838497954,7.11633838497954,7.26737471373904
"LINC02591",3.910821043344,3.94436708306396,3.99995459804571
"SNHG30",7.65044958400433,6.92819393975372,7.65044958400433
"SNORD7",7.65044958400433,6.92819393975372,7.65044958400433
"CCDC112",5.79419301192613,5.79419301192613,5.79419301192613
"LURAP1",6.57734701369432,6.57734701369432,6.25584093327309
"LINC01004",6.64505030975067,7.24871316055358,6.17167809174478
"EXOC3-AS1",4.59119237105558,4.42609172678521,4.42609172678521
"CBLN3",5.4938749702257,5.52425585937091,5.4938749702257
"INSYN2B",3.46514098127676,3.8923412748819,4.05388665096573
"SLC38A9",7.90320946646859,8.04119988199207,7.47591302558555
"MIX23",6.78244108416012,7.29378248838392,7.05256222251461
"ODF3B",6.66414339859549,6.66414339859549,6.66414339859549
"PACRGL",4.82784980113035,4.53236172662632,5.26116421871422
"UNC45B",3.62378462742593,3.62378462742593,3.62378462742593
"STAG3L2",6.12426235010102,6.02718975142531,6.12426235010102
"STAG3L1",6.12426235010102,6.02718975142531,6.12426235010102
"FAM83F",7.88721734744211,6.7721641681953,7.33675344147951
"SBSN",5.10952485022382,5.10952485022382,5.10952485022382
"DNAAF4",4.27329722426158,4.07570249407446,5.23231555761778
"SP2-DT",7.45874396448943,7.45874396448943,7.34236292638513
"ZNF782",5.07262565391171,5.07262565391171,5.07262565391171
"ELAPOR2",5.54732396718152,5.88574827551508,6.82971593549904
"TRMT10B",4.05388665096573,4.05388665096573,3.9449262965207
"GIMAP8",6.94861482908746,7.66118045157447,6.42251062871566
"GCSAM",4.08176733332866,4.53236172662632,3.80135991611881
"NOXO1",7.97589660096549,7.24871316055358,8.21400371011671
"ABCA9",3.38052900952394,3.38052900952394,3.38052900952394
"GANC",6.61770748551386,6.68765983243863,7.48611377119867
"FUNDC1",8.77834885698223,8.76845826868032,8.82044826742568
"NRROS",6.40942011127129,6.40942011127129,6.2807883626659
"PLEKHM3",5.82814405556138,6.35984889222922,6.16640342245767
"PJVK",5.67885969670143,5.67885969670143,5.97563587788272
"MYPN",5.90278291397672,5.78267441536348,5.85306118128388
"C14orf28",6.51291819572234,6.83079608257053,6.63056283626376
"GXYLT2",7.57980826825556,7.01031364151571,7.13013598533268
"FCRLA",6.52486070762475,6.52486070762475,6.18622840123741
"GPRC5D-AS1",4.76494317825396,6.09645655472233,5.70152029653592
"TTC9B",6.2272899554506,6.21760194879434,6.21760194879434
"MLIP",4.09894788633461,4.09894788633461,4.27717553999915
"FAM161B",4.53063037701382,4.57559295402603,4.53063037701382
"MYO7B",8.04750275460777,8.09591134624511,7.899353682273
"NUDT19",10.3532381459124,9.91363322631029,10.072004237666
"CIBAR1P1",8.88796554558549,6.59281222840797,7.69638428406135
"TANGO2",6.99745370543679,7.62229271224842,8.46658415056749
"ZNF805",6.41196535072812,6.10013528614892,5.74204427380603
"PPP1R32",5.46303526146484,5.54751020773644,5.46303526146484
"PGBD1",4.03899849681113,3.62378462742593,3.91053210318749
